Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
304986,baked buns,1,new delhi,"c-4/79, near indian oil petrol pump, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3347657,28.6040454,fast food,500.0,indian rupees(rs.),no,yes,no,no,2,3.5,yellow,good,90
311256,a one muradabadi,1,new delhi,"a 118, pocket a 2, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.336751,28.6130176,north indian,300.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,3
307847,annapurna,1,new delhi,"shop 1, basement, tularam complex, old kondi, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3369792,28.6134753,north indian,100.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
18376492,cake walkers,1,new delhi,"84-b, pocket a-1, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.33557563,28.61051668,bakery,200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,2
6216,harish and sonu sudh bhojnalya,1,new delhi,"old kondli, near state bank of patiala, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3340142,28.6082998,north indian,300.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
313360,mitra da dhaba,1,new delhi,"dda, convenient shopping centre 1, pocket c1, sector c, kondli gharoli, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3369754,28.6134959,"north indian, chinese",200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,2
18490756,munchies midnight delivery,1,new delhi,"mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3363461,28.60584544,"continental, italian, fast food",300.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
18375376,muradabadi chicken corner,1,new delhi,"c-1/130, new kondli, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.33908128,28.60777224,mughlai,500.0,indian rupees(rs.),no,no,no,no,2,0.0,white,not rated,3
18089212,riyaz chicken corner,1,new delhi,"1a, pocket a-3, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.337972,28.6133824,biryani,300.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
18375395,romano's pizza,1,new delhi,"81a, pocket a-2, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3371065,28.61364897,pizza,300.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18237719,royal spice,1,new delhi,"a-1155-1156, gd colony, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.3351677,28.61080481,"continental, north indian, south indian",500.0,indian rupees(rs.),no,no,no,no,2,0.0,white,not rated,1
18082236,sonu bhojanalya,1,new delhi,"d-1/29, new kondli, sani bazar road, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.329599,28.6038407,north indian,250.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,2
18375383,the deshi bites,1,new delhi,"sfs flats, near pocket-c, mayur vihar phase 3, new delhi",mayur vihar phase 3,"mayur vihar phase 3, new delhi",77.33913861,28.60797505,north indian,500.0,indian rupees(rs.),no,no,no,no,2,0.0,white,not rated,0
309979,green chick chop,1,new delhi,"13/2, ward 1, lic road, near bhool bhulia, mehrauli, new delhi",mehrauli,"mehrauli, new delhi",77.1814052,28.5228127,"raw meats, north indian, fast food",350.0,indian rupees(rs.),no,no,no,no,1,3.0,orange,average,7
18025093,mahara hotel,1,new delhi,"13/2, ward 1, lic road, near bus terminal, mehrauli, new delhi",mehrauli,"mehrauli, new delhi",77.1814337,28.5228887,"north indian, south indian",400.0,indian rupees(rs.),no,no,no,no,1,2.9,orange,average,4
307990,malik vegetarian rasoi,1,new delhi,"13-a/4, ward 1, opposite bhool bhuliyan, mehrauli, new delhi",mehrauli,"mehrauli, new delhi",77.1818906,28.5227376,north indian,250.0,indian rupees(rs.),no,no,no,no,1,2.9,orange,average,9
309517,yash aadi food corner,1,new delhi,"f-210/a, main market, mehrauli, new delhi near mehrauli",mehrauli,"mehrauli, new delhi",77.1938889,28.5237475,"north indian, chinese",400.0,indian rupees(rs.),no,no,no,no,1,2.9,orange,average,6
18489842,#hashtag,1,new delhi,"1092/1, mehrauli bus stand, mehrauli, new delhi",mehrauli,"mehrauli, new delhi",77.1818649,28.5222051,cafe,500.0,indian rupees(rs.),no,no,no,no,2,0.0,white,not rated,0
18350159,al zaika,1,new delhi,"f-341, lado sarai, mehrauli, new delhi",mehrauli,"mehrauli, new delhi",77.1912358,28.5244983,mughlai,300.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
18375201,ashiyan foods,1,new delhi,"d-3/491, chhatarpur pahari, mehrauli, new delhi",mehrauli,"mehrauli, new delhi",77.1901673,28.5266192,"north indian, chinese, continental",700.0,indian rupees(rs.),no,no,no,no,2,0.0,white,not rated,0
18025127,bake my day,1,new delhi,"shop 1, ambawata complex, gurudwara road, mehrauli, new delhi",mehrauli,"mehrauli, new delhi",77.1818522,28.5222187,"bakery, desserts, fast food",250.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,2
18478990,bhutani chaap,1,new delhi,"shop 1, ambawata complex, gurudwara road, mehrauli, new delhi",mehrauli,"mehrauli, new delhi",77.1818486,28.5222296,"north indian, fast food",250.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18433297,china pan,1,new delhi,"16 a, ward 1, lic building, mehrauli, new delhi",mehrauli,"mehrauli, new delhi",77.190347,28.5265467,"chinese, fast food",200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18472695,chinese fast food,1,new delhi,"mehrauli, new delhi",mehrauli,"mehrauli, new delhi",77.1919008,28.5279728,"chinese, fast food",200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18415339,dilkhush punjabi dhaba,1,new delhi,"893/8 mehta tailor wali gali sarai mehrauli, mehrauli, new delhi",mehrauli,"mehrauli, new delhi",77.1790259,28.515336,north indian,500.0,indian rupees(rs.),no,no,no,no,2,0.0,white,not rated,3
311683,dragun hut,1,new delhi,"lado sarai near park, mehrauli, new delhi",mehrauli,"mehrauli, new delhi",77.1956559,28.5230624,chinese,400.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
313073,giani's,1,new delhi,"qutub tiffin, ten style mile, kalkadas marg, mehrauli, new delhi",mehrauli,"mehrauli, new delhi",77.1873875,28.5266257,"ice cream, desserts",400.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,3
18415338,kathi house,1,new delhi,"f-21, lado sarai, mehrauli, new delhi",mehrauli,"mehrauli, new delhi",77.192373,28.5278328,fast food,200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18168122,kerala kitchen & restaurant,1,new delhi,"f-228, lado sarai, mehrauli, new delhi",mehrauli,"mehrauli, new delhi",77.1937384,28.527825,south indian,250.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18478992,retro kichen,1,new delhi,"1st floor, opposite police station, mehrauli, new delhi",mehrauli,"mehrauli, new delhi",77.1799022,28.5213242,"chinese, north indian",300.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18168124,the china town,1,new delhi,"f-117, lado sarai, mehrauli, new delhi",mehrauli,"mehrauli, new delhi",77.192244,28.525991,chinese,250.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
18414506,the urban dhaba,1,new delhi,"f-703, lado sarai, mehrauli, new delhi",mehrauli,"mehrauli, new delhi",77.1937245,28.5278198,north indian,600.0,indian rupees(rs.),no,no,no,no,2,0.0,white,not rated,1
18409207,twenty four seven,1,new delhi,"m/s qutab service station, ioc pump, opposite stc & mmtc housing colony, mehrauli, new delhi",mehrauli,"mehrauli, new delhi",77.1898485,28.5239134,"fast food, north indian",300.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
6341,mcdonald's,1,new delhi,"ground floor, metro walk mall, rohini, new delhi","metro walk mall, rohini","metro walk mall, rohini, new delhi",77.1135938,28.7240647,"fast food, burger",500.0,indian rupees(rs.),no,no,no,no,2,3.4,orange,average,91
1951,moti mahal delux tandoori trail,1,new delhi,"ga-7 & 8, metro walk mall, rohini, new delhi","metro walk mall, rohini","metro walk mall, rohini, new delhi",77.1136837,28.7240733,"north indian, mughlai, chinese",1000.0,indian rupees(rs.),yes,yes,no,no,3,3.2,orange,average,151
250,pizza hut,1,new delhi,"fa 7 & 8, metro walk mall, sector 11, rohini, new delhi","metro walk mall, rohini","metro walk mall, rohini, new delhi",77.1136837,28.7241629,"italian, pizza, fast food",1000.0,indian rupees(rs.),no,no,no,no,3,2.8,orange,average,83
312753,dill's chawla chik-inn,1,new delhi,"1843, ghitorni, mg road, new delhi",mg road,"mg road, new delhi",77.1444781,28.494557,"north indian, mughlai",700.0,indian rupees(rs.),no,no,no,no,2,2.9,orange,average,4
312983,tandoori zaaika,1,new delhi,"main road, aaya nagar, near honda showroom, mg road, new delhi",mg road,"mg road, new delhi",77.1280511,28.4785954,north indian,500.0,indian rupees(rs.),no,no,no,no,2,3.0,orange,average,4
18492029,aap ki khatir,1,new delhi,"near ghitorni metro station, near mg road, new delhi",mg road,"mg road, new delhi",77.1482134,28.4932341,"mughlai, north indian",400.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18489541,aggarwal sweets,1,new delhi,"main market, ghitorni, mg road, new delhi",mg road,"mg road, new delhi",77.1459577,28.493198,"mithai, south indian, street food",250.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18486862,baskin robbins,1,new delhi,"the gallery, new manglapuri, mg road, new delhi",mg road,"mg road, new delhi",77.1663774,28.5009424,ice cream,300.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
18492025,bikaner sweets,1,new delhi,"mandi gaon road, sultanpur, near, mg road, new delhi",mg road,"mg road, new delhi",77.1651082,28.4940407,"mithai, north indian, south indian, chinese, street food, bakery",400.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18352672,bollywood khana,1,new delhi,"shop 2, arjangarh metro station, mg road, new delhi",mg road,"mg road, new delhi",77.1257624,28.4798478,"north indian, fast food",150.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18489825,cake and bakes,1,new delhi,"main market, ghitorni, mg road, new delhi",mg road,"mg road, new delhi",77.1449374,28.4941305,bakery,200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18340302,cake point,1,new delhi,"house 709-d, ghitorni, near mg road, new delhi",mg road,"mg road, new delhi",77.1501341,28.4945103,"bakery, desserts",600.0,indian rupees(rs.),no,yes,no,no,2,0.0,white,not rated,0
18489819,chinese corner,1,new delhi,"main market, ghitorni, mg road, new delhi",mg road,"mg road, new delhi",77.1451213,28.4940831,chinese,150.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18175297,choudhary dhaba,1,new delhi,"main market, ghitorni, mg road, new delhi",mg road,"mg road, new delhi",77.1462741,28.4930732,north indian,350.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,2
18034037,green chick chop,1,new delhi,"khasara number 580, sultanpur, mg road, new delhi",mg road,"mg road, new delhi",77.164633,28.4932439,"raw meats, north indian, fast food",350.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18175282,green chick chop,1,new delhi,"near air force staion arjangarh, mg road, new delhi",mg road,"mg road, new delhi",77.1208414,28.4786827,"raw meats, north indian, fast food",350.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,3
18489532,gujjar dhaba,1,new delhi,"arjangarh, mg road, new delhi",mg road,"mg road, new delhi",77.124642,28.4801014,"mughlai, north indian",200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18277178,hotel aditi,1,new delhi,"shop 3, khasra 385, near union bank, 100 feet road, mg road, new delhi",mg road,"mg road, new delhi",77.14572687,28.49366438,north indian,200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
18408079,jmd food palace,1,new delhi,"shasta 388-369, chaudhary market, sultanpur, mg road, new delhi",mg road,"mg road, new delhi",77.1603368,28.4975958,north indian,500.0,indian rupees(rs.),no,no,no,no,2,0.0,white,not rated,2
18232989,kitchen namaste,1,new delhi,"khatana market, near sultanpur metro station, mg road, new delhi",mg road,"mg road, new delhi",77.1618543,28.4997301,"north indian, chinese",200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18492033,lajawab chicken & fish fry,1,new delhi,"843/1, opposite metro pillar 116, ghitorni, near mg road, new delhi",mg road,"mg road, new delhi",77.1465358,28.4925721,mughlai,350.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18489832,lotus kitchen,1,new delhi,"near post office, main market, ghitorni, mg road, new delhi",mg road,"mg road, new delhi",77.1444856,28.4945886,north indian,100.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18467388,manami japanese restaurant,1,new delhi,"avalon hotel, near sultanpur metro station, sultanpur, mg road, new delhi",mg road,"mg road, new delhi",77.1604883,28.4968258,japanese,1000.0,indian rupees(rs.),yes,no,no,no,3,0.0,white,not rated,0
18175299,manna sweets & restaurant,1,new delhi,"main market, ghitorni, mg road, new delhi",mg road,"mg road, new delhi",77.14563056,28.49609444,"mithai, bakery, north indian",200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
18337908,moets curry pot,1,new delhi,"khasra 382, shree shyam property, 100 feet road, ghitorni, mg road, new delhi",mg road,"mg road, new delhi",77.1442598,28.4996281,"north indian, chinese, italian",1200.0,indian rupees(rs.),no,no,no,no,3,0.0,white,not rated,1
18463608,mr. sub,1,new delhi,"the gallery on mg, mg road, new delhi",mg road,"mg road, new delhi",77.1663257,28.500868,fast food,400.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,2
18489836,new gaurav dhaba,1,new delhi,"new mangalapuri, mg road, new delhi",mg road,"mg road, new delhi",77.1682117,28.5020291,north indian,250.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18277163,pandit ji ki apni rasoi,1,new delhi,"near post office, main market, ghitorni, mg road, new delhi",mg road,"mg road, new delhi",77.1443624,28.4945867,north indian,250.0,indian rupees(rs.),no,yes,no,no,1,0.0,white,not rated,2
18489545,rajdhani restaurant,1,new delhi,"main road, mg road, new delhi",mg road,"mg road, new delhi",77.126809,28.5456553,north indian,200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18277176,saraswati food corner,1,new delhi,"shop 240, 100 feet road, ghitorni village, near, mg road, new delhi",mg road,"mg road, new delhi",77.1457322,28.494763,"chinese, north indian, south indian",250.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
18175278,shri balaji bhojnalaya,1,new delhi,"main market, ghitorni, mg road, new delhi",mg road,"mg road, new delhi",77.1443655,28.4945672,north indian,250.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,1
18489808,swadist bhojnalaya,1,new delhi,"shop 240, ghitorni village, mg road, new delhi",mg road,"mg road, new delhi",77.145774,28.494662,"chinese, north indian",200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,2
18446867,swiss gourmessa,1,new delhi,"khasra 361/16, sultanpur village, mg road, new delhi",mg road,"mg road, new delhi",77.162106,28.4960891,bakery,500.0,indian rupees(rs.),no,no,no,no,2,0.0,white,not rated,0
18486879,truly yours,1,new delhi,"khasra 368, sultanpur, mg road, new delhi",mg road,"mg road, new delhi",77.1603672,28.4975835,"north indian, street food, fast food",200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18489852,uttrakhand hotel,1,new delhi,"khatana market sultanpur, near gurudwara, mg road, new delhi",mg road,"mg road, new delhi",77.1606287,28.4949478,north indian,200.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18489804,vandana food corner,1,new delhi,"100 feet road, mg road, new delhi",mg road,"mg road, new delhi",77.1457079,28.4946506,"fast food, north indian, south indian",150.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
18489802,zaika biryani,1,new delhi,"main market, ghitorni, mg road, new delhi",mg road,"mg road, new delhi",77.1457358,28.4936685,"mughlai, north indian",350.0,indian rupees(rs.),no,no,no,no,1,0.0,white,not rated,0
3207,buzz,1,new delhi,"ground floor, mgf metropolitan mall, saket, new delhi","mgf metropolitan mall, saket","mgf metropolitan mall, saket, new delhi",77.22022153,28.52954866,"north indian, chinese, italian, finger food",400.0,indian rupees(rs.),no,yes,no,no,4,3.4,orange,average,220
4752,lighthouse 13,1,new delhi,"13, 1st floor, mgf metropolitan mall, saket, new delhi","mgf metropolitan mall, saket","mgf metropolitan mall, saket, new delhi",77.21950337,28.53013602,"north indian, european, chinese",400.0,indian rupees(rs.),yes,no,no,no,4,3.4,orange,average,570
4830,berco's,1,new delhi,"2nd floor, mgf metropolitan mall, saket, new delhi","mgf metropolitan mall, saket","mgf metropolitan mall, saket, new delhi",77.2200822,28.5293802,"chinese, thai",1100.0,indian rupees(rs.),no,yes,no,no,3,3.8,yellow,good,565
4341,the great kabab factory,1,new delhi,"1st floor, mgf metropolitan mall, saket, new delhi","mgf metropolitan mall, saket","mgf metropolitan mall, saket, new delhi",77.22012531,28.52937369,"north indian, mughlai",400.0,indian rupees(rs.),yes,yes,no,no,4,3.5,yellow,good,498
307237,the tea place by manjushree,1,new delhi,"8, ground floor, mgf metropolitan mall","mgf metropolitan mall, saket","mgf metropolitan mall, saket, new delhi",77.21996941,28.52987562,"cafe, beverages",700.0,indian rupees(rs.),no,no,no,no,2,4.1,green,very good,92
18260028,victoria,1,new delhi,"19, ansari road, ring road, mgm club, daryaganj, new delhi","mgm club, daryaganj","mgm club, daryaganj, new delhi",77.242985,28.6465486,"north indian, chinese",1200.0,indian rupees(rs.),yes,no,no,no,3,3.2,orange,average,20
18317481,aces - the card room,1,new delhi,"19, ansari road, ring road, mgm club, daryaganj, new delhi","mgm club, daryaganj","mgm club, daryaganj, new delhi",77.2431646,28.6463865,finger food,400.0,indian rupees(rs.),yes,no,no,no,4,0.0,white,not rated,2
18317473,curzon - the royal bar,1,new delhi,"19, ansari road, ring road, mgm club, daryaganj, new delhi","mgm club, daryaganj","mgm club, daryaganj, new delhi",77.2430748,28.6464675,finger food,1000.0,indian rupees(rs.),yes,no,no,no,3,0.0,white,not rated,0
